Id,SalePrice
2734,147681.1331924826
2735,144403.33760000014
2736,139161.34417352636
2737,121532.97988468497
2738,139634.51512996765
2739,163605.13659346444
2740,134570.54907623128
2741,148374.8204769183
2742,147699.3168089669
2743,141340.38332052573
2744,150223.42244738564
2745,148973.7728040407
2746,142987.47177770827
2747,156056.14712046873
2748,129249.77623590364
2749,128512.23840937807
2750,143312.52093422366
2751,138108.86351578982
2752,219093.97367889553
2753,151881.54404783997
2754,210098.76432302556
2755,124022.25065405888
2756,103676.3271014329
2757,80914.5784765226
2758,92761.55657074279
2759,144162.68273049188
2760,123008.1025011721
2761,142000.47593671107
2762,147248.72470373256
2763,177442.30148614422
2764,166956.2465104656
2765,256784.87202296403
2766,137633.8141063131
2767,82873.7178798364
2768,135092.76281921455
2769,134500.63087890454
2770,154728.71649420593
2771,116569.71087062916
2772,118076.58365052073
2773,135950.91439114138
2774,136390.60983883802
2775,118627.89473927526
2776,139544.20912328293
2777,152953.67936712483
2778,134989.79990391055
2779,122792.33706338446
2780,100331.17106966052
2781,100720.20814297585
2782,93838.0369219324
2783,103825.18579520915
2784,128367.55577943343
2785,135727.557560681
2786,81833.05504987296
2787,123080.11088644467
2788,78441.70850064988
2789,189946.09257876314
2790,92566.75831618453
2791,113388.62401294436
2792,76132.53788502722
2793,160301.5956237196
2794,100867.50854955065
2795,113368.8280852281
2796,99643.88938214963
2797,184587.9981795277
2798,110489.45040705294
2799,106088.65052583975
2800,77590.13072186345
2801,115179.10356768497
2802,133636.5159076147
2803,160897.1996290592
2804,153243.22583898762
2805,95905.2146209347
2806,87741.40258985228
2807,163773.5858725457
2808,146204.91480165202
2809,136831.3264593815
2810,136671.44396201102
2811,155856.36152663908
2812,144606.93039628497
2813,188955.0795516765
2814,163303.7771802719
2815,102088.84102324709
2816,221761.00120334493
2817,151725.71814324072
2818,133739.63044550305
2819,176423.34227297455
2820,141757.35526733892
2821,102375.26725720988
2822,192353.725218562
2823,256794.88381983258
2824,175893.06414347672
2825,157569.60109750714
2826,132188.97377726177
2827,144362.95880930359
2828,237180.89673335
2829,189923.9582648663
2830,237548.69727533113
2831,184418.2641606183
2832,239687.8450286618
2833,296410.8929787658
2834,209418.38053794295
2835,206891.53283237145
2836,190693.3711314823
2837,167247.64462919853
2838,144309.9374177929
2839,185565.80257906462
2840,191343.55776402605
2841,206090.24976972846
2842,214923.63842842233
2843,147171.24140633957
2844,138609.9184516231
2845,119583.34088971418
2846,208175.1947836432
2847,192423.49362256823
2848,225404.2271322469
2849,205046.63862288927
2850,279027.3131287807
2851,237411.3404325521
2852,234369.47631546957
2853,225968.7089521112
2854,142457.80817642176
2855,205968.3580229262
2856,204176.57715179314
2857,189882.69989431195
2858,214920.09787484034
2859,128271.3012079084
2860,131512.4334094381
2861,138013.38183312234
2862,194053.24300735866
2863,134198.3582058805
2864,253296.2899967831
2865,141395.95954387792
2866,154889.14541294603
2867,102881.60557990355
2868,104006.24448979375
2869,118172.98612509205
2870,139126.49924812
2871,85588.10496938469
2872,51419.67249929249
2873,109546.71434590445
2874,131531.04864819406
2875,113601.11130646263
2876,164828.8048746761
2877,139442.30321875095
2878,182843.251777698
2879,136626.43615923118
2880,95968.33406605203
2881,162067.17542358415
2882,170130.8613529674
2883,190960.35779231577
2884,209180.42163540455
2885,197322.81867308993
2886,224268.2691224496
2887,102421.21871321386
2888,138891.7501995546
2889,57490.502021974644
2890,87842.30951845073
2891,142142.49620164395
2892,67659.295704005
2893,100028.11997530883
2894,73483.04996151009
2895,281747.8213067328
2896,288547.73772106133
2897,199755.43190595176
2898,147703.23191762803
2899,230046.32716524295
2900,149979.06779620782
2901,218264.16603137006
2902,182400.74349473085
2903,346423.9756710067
2904,369930.7628722143
2905,110397.43923052696
2906,208950.65631850623
2907,113301.4010654552
2908,132074.188682852
2909,144657.63863276853
2910,90057.02893954105
2911,77191.46924893779
2912,145185.99325664729
2913,82126.3359646292
2914,73556.68546336993
2915,82231.38060354603
2916,80025.27601495195
2917,166745.38150952553
2918,121014.44851839279
2919,224716.4590886305
